loan_uuid,account_number,account_type,account_status,product_id,entity_uuid,relationship_type_id,open_date,interest_rate,billing_cycle_day,term_in_months,original_amount,currency,collateral_description
aa4a0152-f4dc-41c8-8529-718629ba96e7,LCC00007632,recreational,active,a1202854-f834-48b2-876b-1e1456f038fa,6f8ed53e-1a6b-4d7d-a7e2-863297763ab2,b62a96a3-3c0d-4d91-8a3e-d904b5d0b835,2022-11-05T00:00:00Z,13.62,10,36,5896.09,usd,2023 Ford Silverado VIN XX40UPNT75S60LWB4
d0c7b12e-0072-4917-b9ac-a94ba7700a20,LCC00007633,home_equity,active,e4d9a30f-d72f-464c-9983-fb1851a79ddd,3a2f8bc5-e274-4a8d-90c7-4c3524c640f0,96f714c9-d0c4-4267-a791-2a40b534b4c0,2020-12-06T00:00:00Z,7.05,26,120,35646.14,usd,Single family residence 55502 Espinoza Lake Apt. 568
6345f75c-e942-40c3-b06a-de4b76263f75,LCC00007634,auto,active,b0fbbfd6-0524-4c1c-a35d-2ac1f43bd829,08304c08-69b8-4dc9-863a-f3902923b98c,fafef79d-2f78-4c4f-bebc-b2863d0095e8,2020-07-08T00:00:00Z,8.22,1,36,62764.83,usd,2024 Chevrolet Silverado VIN AN54VLYLL2EJC4MET
98debd95-4bb2-4d5d-b111-b1f867288d89,LCC00007635,recreational,active,cc98ffee-b76d-442a-bcb5-633b75dfd93f,31458a18-9f74-4f0e-8fe9-a07eb8e8c8af,28865894-6625-44cd-9192-51fdf532ab7d,2022-07-14T00:00:00Z,10.95,8,24,25588.14,usd,2023 Toyota Civic VIN FNXXRT2ETPRU75GD8
a5eb33dc-0a75-4d42-a815-430a6f40dd1e,LCC00007636,auto,active,1294cdbb-cb2f-41c8-ae80-ee8f9ec690c0,9b89b95f-74a4-4e12-b1d6-30de1810f2eb,f49e1415-f2e7-4b9a-9505-a7e9996ce66b,2023-11-17T00:00:00Z,6.76,2,48,48436.02,usd,2020 Chevrolet Escape VIN 126WLKLGPJ3JVR86V
3542c407-26f9-4893-9f4d-2c492846a420,LCC00007637,home_equity,active,46d004fa-5da5-45d8-ae08-fab412b31fa4,89aff480-6ad6-4cc8-8968-3c5ee35e0276,c86ac58f-8ebe-4578-9173-ac80c68a9c8d,2020-03-03T00:00:00Z,7.13,2,60,115781.11,usd,Townhouse 424 Nathan Parkways
6a9b4595-7c33-46e5-9343-31b6717e58c2,LCC00007638,home_equity,active,24106586-08ec-4847-914e-cab3be3e8945,7b05497f-ee76-4be3-a3fa-cbc6ac94d483,50039abb-6e7c-4683-8029-af8b0288d681,2023-08-31T00:00:00Z,8.88,2,120,85967.96,usd,Townhouse 25062 Mcclure Corners
264f9a30-d674-4673-a7e9-4b43416af1b9,LCC00007639,auto,active,c3fa5e35-8f5d-404c-b784-b7c07193611f,7d057a36-9ad2-4586-b550-f55449c74f47,c9d00a01-ef6e-4b81-8bce-68ed7b76d848,2021-09-26T00:00:00Z,6.27,21,36,17364.01,usd,2019 Chevrolet Camry VIN RGPKUW9G9Y3ETRURH
ebffb6d7-ed55-48cf-820e-9c1f88795eb8,LCC00007640,home_equity,active,c18c1256-7eb2-4c95-816a-061d498805bf,a104b91d-6b32-4ef2-b480-f813d56aff44,f1c9791f-cf9b-4455-9938-7c16be3a3cb6,2024-06-16T00:00:00Z,9.3,21,120,103273.35,usd,Condo unit 20281 Shaffer Wall
743124bc-1a6e-47eb-81cb-d4bb16186a7b,LCC00007641,mortgage,active,ea453b08-f4de-44dc-8dee-b9ecbef07e0c,e8abb984-4518-43e5-8a1d-f6d3bfa92424,ad03fe9e-c173-494a-a562-1344515057cc,2022-11-19T00:00:00Z,6.2,3,180,416258.52,usd,Condo unit 8127 Craig Village
ab58ad93-b690-425d-a446-25a726bbdb3d,LCC00007642,mortgage,active,69d1cabe-a18c-4da9-a37a-abb88c67fd24,73c7c0a2-16e6-4e35-b237-6fd2046a8966,c8709ba8-8a21-4bd5-8ff7-f03cfd1c803d,2022-12-18T00:00:00Z,5.97,7,180,391243.22,usd,Primary residence 5520 Garcia Wells Apt. 527
799fa298-b9b4-4c06-8674-eba24b6183b9,LCC00007643,mortgage,active,caace17d-5c5c-4391-813b-f8d62ceb7532,291b2878-801e-4968-a698-965ef4673730,c0ffc982-fb19-4149-949c-181a7422bf5c,2021-05-13T00:00:00Z,5.81,7,240,594988.48,usd,Primary residence 8830 Todd Grove Suite 677
d35588c1-2577-4142-b8a2-dba4669a3d6b,LCC00007644,auto,active,454192ab-e612-4d11-844f-443ace5a163a,4b08f93b-c9b7-4656-883a-297d07bf1044,fb19fa0e-bc03-49a5-9905-eef56bf3a27f,2020-08-31T00:00:00Z,8.09,19,60,62858.2,usd,2019 Mazda Escape VIN FH6UDLFLGZEUWZZR1
860c0937-68b3-44aa-b7a0-77d7184cc764,LCC00007645,auto,active,931291bf-6e1c-4e19-8d69-cf7206d94169,6cb2d6da-a384-4d71-bb1b-06379c64982d,6843daa7-ca13-4d93-b706-691db419f487,2022-07-08T00:00:00Z,4.13,21,72,47119.21,usd,2018 Mazda CX-5 VIN RXVA8DWPSNS64696R
2e95ff54-aa34-4415-a7a6-c38fc2b75651,LCC00007646,auto,active,689f229f-5b6f-4820-bcfa-0aeaed8277d9,6b5ed436-a6f4-4589-87f9-f63da94a6f55,3643d0e6-6423-4ef1-a884-4fe141808ae3,2020-06-06T00:00:00Z,6.5,5,36,19119.47,usd,2024 Honda Escape VIN ZL8N7W8F5TZ3D6DW0
96730420-a900-429b-a507-3054dd4935bb,LCC00007647,personal,active,af36ffb4-f9fd-453f-a2fc-c37e253d51fd,6e458351-a0ba-414a-8a7c-9da42ec2fd37,767658bc-ce51-48a9-b839-3ec2f856f886,2023-04-07T00:00:00Z,8.61,27,12,46722.72,usd,Townhouse 63314 Robertson Plain
205bb523-2aac-4920-8c79-92176749ec7b,LCC00007648,mortgage,active,2a3c2e92-52f2-42b6-a994-c0626b804774,d5ceb9d4-9aac-4253-8dab-fe7c92afe796,97f98ba6-e1cf-4bbf-9df5-826a502e56b1,2022-12-15T00:00:00Z,6.45,5,240,465068.53,usd,Primary residence 7151 Alex Cliff
e2553db5-76aa-4caf-9970-57a16e103150,LCC00007649,recreational,closed,23abcef4-9551-4063-8afd-b99bae8f4e3e,e70d6fc2-dc80-412c-9082-7b5ecd3328cc,1b095fd0-2fc6-4897-8541-1b8b45e97ed7,2023-04-02T00:00:00Z,12.66,8,12,18582.96,usd,2023 Mazda Civic VIN EZMXVLKC5YM8WXWCD
70b26831-3c67-42ac-bd3c-d6cc772d9ef9,LCC00007650,recreational,active,86a35b15-249d-4ce8-a75f-8126f404f000,c53881b7-50c3-4ba6-8202-673bf52605a2,ff802acb-6b25-4f9e-8ee0-eaf8d09e75b3,2021-12-13T00:00:00Z,9.06,9,24,39855.89,usd,2021 Honda Civic VIN XZ84WR2FCZJK45ZB3
1d09aa71-6613-47e2-8a3e-af88f1a932e9,LCC00007651,home_equity,active,ccf9af99-6d76-416c-ad87-2c1cab43d503,7142cb07-14a5-4a1c-a1b4-6ddd7111dbe7,f59e8069-63a1-4e6e-b049-65d027c791a4,2021-07-22T00:00:00Z,7.75,22,120,115133.37,usd,Townhouse 23697 Levy Tunnel Apt. 539
d922a98b-4b60-4495-9d06-c5acd296ab44,LCC00007652,recreational,active,336ed5df-f9ce-4923-aded-774ad40d0d21,10ea0223-149a-4031-92ec-9badbd561439,4a7383fe-fb64-4b0c-b60f-e0aee32f8132,2022-12-22T00:00:00Z,14.55,26,12,44214.13,usd,2021 Honda Camry VIN PRLT70PL8FB2F5GVS
de2585b3-58b3-4d12-a529-b9f38f234716,LCC00007653,recreational,active,3a7f02e3-b561-4777-af73-16b8f54bb419,837cd019-6f98-4b5f-a2d6-5b88144607ab,67a3d441-3e71-4993-b899-0964fdbbaed0,2021-11-15T00:00:00Z,8.35,26,48,31253.68,usd,2021 Chevrolet Escape VIN KT2PVB1Z0G3NA65VW
093338a8-52fd-4a03-b170-dee9c3f62652,LCC00007654,mortgage,closed,449816a8-1781-4b9d-a611-3fbc55cd9eab,9a4179f1-058c-48c1-b566-324fd435c380,2ca7dc14-d179-4233-bf1c-114b4c7f9321,2022-04-14T00:00:00Z,6.61,8,360,392426.25,usd,Primary residence 16293 Garcia Greens
3b128a4a-d661-48f9-84a8-df21eb2073ea,LCC00007655,auto,active,8289c42b-2b06-406b-9f20-5d783182262c,3b867324-33d3-4252-bce2-415b7e193a9c,985cae71-f7ed-48d7-bfe1-8c4a4d27f020,2024-06-03T00:00:00Z,5.76,26,72,32801.96,usd,2023 Ford Camry VIN MJ09V2JZY2SPYZR5Y
742e77fe-7015-47ea-8019-0830c8eeb369,LCC00007656,personal,active,8bbe1b97-c708-4dad-88e1-25d1adc2ed07,4a1aec7e-eeb4-4ced-87d2-e1ef04342635,240e6f93-fbbc-4c03-9519-8781c8651db8,2020-05-04T00:00:00Z,9.34,17,48,29335.97,usd,
a3ede33d-b790-4e14-9cee-f37e7ea0ddb1,LCC00007657,auto,active,15a358ff-9ad0-4240-a441-a1923ea18831,7ee23606-1a8b-412e-b02c-da52e07a73d9,98840958-857b-4a1e-9183-6ccac32c2d07,2020-01-29T00:00:00Z,4.44,20,48,28680.79,usd,2018 Chevrolet Escape VIN G93CHCU922JB22LS5
50a2d14c-f85a-4e5b-8f59-3303b69bbc8b,LCC00007658,recreational,active,d068cf2d-d287-4a5a-88d3-78140806a604,a2876d94-ac76-43c6-98df-69687524597d,9b6f3af6-c32c-4cbc-8b46-60509827de7b,2024-10-08T00:00:00Z,14.54,24,48,24973.18,usd,2021 Toyota Civic VIN RZU2KFTG4KWSN0EY0
9baf941c-e0dc-4325-9d3b-2ed6d222290d,LCC00007659,home_equity,active,9e91f699-15c2-4164-a7b5-73907984511c,9ea62cd7-ec8d-40ba-b556-b392465a68c7,78719f8f-adf2-4464-8a37-d22daeaa97b9,2022-03-24T00:00:00Z,8.78,9,60,56701.06,usd,Single family residence 320 Jason Rapids
c28c70b5-118e-4897-8799-97dc694ba641,LCC00007660,auto,active,2b0f4f88-918b-4273-a6ca-799daba86588,c7507d5e-1b59-4b18-afb1-5562a259838f,9dfbe054-3e83-4f6c-846e-19e890c22bfb,2021-05-24T00:00:00Z,4.93,7,72,22737.63,usd,2021 Ford Civic VIN TGC6BZYMKRTV165RZ
9d41815e-db9b-47e8-85e3-af2e97be8bd9,LCC00007661,auto,active,1690eb7d-a1a4-4233-8135-b8749206493e,a00df23c-e913-4231-8521-29abee33b160,b73c3e70-6f2d-4823-83c3-a26e1d3987a6,2022-01-12T00:00:00Z,5.07,2,72,36735.92,usd,2019 Toyota CX-5 VIN 6JTUWK9W2MSTB0028
b3ac8b63-11ac-463f-8019-f2a1a433a93a,LCC00007662,mortgage,active,195f64c3-a5c1-4365-bcdc-5a01e85bdcc0,88f55cad-dc22-4ebd-975b-072d1c0c7490,4ea87772-2245-4d5b-9ccd-a0cd7917b2ae,2022-08-20T00:00:00Z,6.61,11,180,338823.88,usd,Townhouse 6555 Kathleen Mountains
6db6229a-3436-48b4-8ebf-1b7e31ae86e1,LCC00007663,mortgage,active,45ba1378-ef52-4a1e-97cc-920b7c10a66a,a554ad60-5cfa-4cc6-a118-86f5f99d6936,cf1150a6-a154-47b4-883d-ffaf6d16492e,2022-01-26T00:00:00Z,6.18,7,180,409311.84,usd,Primary residence 292 Joseph Burgs
2825992f-e352-4d6d-a3d6-9fb1848b5f5f,LCC00007664,recreational,active,a9859950-acb2-4862-809a-967da908081e,73c49ffe-fa3c-4d80-8c08-f09f8765b360,0f8baeeb-89b3-4b27-b6ed-05d531535f85,2020-02-29T00:00:00Z,9.64,28,12,22500.66,usd,2018 Chevrolet Escape VIN YPBNTH4DKH91VYMTW
c8360f56-494e-4e14-8e31-307f2783eb89,LCC00007665,home_equity,active,b2267b53-9e23-43bf-ac18-62271dbfc482,b46e46fa-af62-4a7d-88a4-0b93ecd5b7b9,625c5289-ffcb-4c38-9158-0f1a5b3f8e4c,2022-06-11T00:00:00Z,6.99,2,60,47506.06,usd,Condo unit 0800 Shawn Stravenue Apt. 807
43b75091-33ea-48f8-99d2-e52db3954ce4,LCC00007666,home_equity,active,85bb8602-2529-41c9-97a5-25864a387360,d9ac4ec5-6fb4-4ed1-850e-53332afb4d1e,007def75-7167-4ccc-84ae-d5a7cf30db41,2022-07-17T00:00:00Z,6.98,20,60,140247.93,usd,Single family residence 847 Hannah Landing Apt. 910
03539906-5cb1-4d7c-934b-e67b8ddef60c,LCC00007667,auto,closed,e2dd78b1-a9e3-47ae-bc79-1cc61e314bf3,49400b74-73aa-41ea-a4e1-42f2e092394b,94714539-85b7-44b4-afb6-c0d1d50b8045,2024-11-08T00:00:00Z,7.94,20,60,66974.17,usd,2019 Ford CX-5 VIN H072E5Z5TZJ9NR9XY
e23a4b68-7308-47fe-aaa5-3eadb84dc03d,LCC00007668,recreational,closed,86de5535-7a80-4a28-b5af-75156436b9af,2cc66f10-a0a1-4b72-b5d2-7cba60355945,2121459d-75d0-42a0-b8ef-6449c312cc3a,2020-03-17T00:00:00Z,14.5,5,24,32334.78,usd,2020 Chevrolet Silverado VIN 7M7YCFCS5Y1EKJFC1
12c853d4-491a-4c9d-8843-3781d22dc91c,LCC00007669,mortgage,active,33e7462b-8b41-4c1c-a3ec-9251e32519f9,57e489ec-fd0a-4c75-bb57-5f22e108ed6f,5470ffc7-20fc-4d1a-a7d7-38edb328b425,2020-09-14T00:00:00Z,7.23,5,180,414980.7,usd,Single family residence 31998 Kathleen Creek
e0e42fb8-7b84-4fad-8a1a-7c8863af017d,LCC00007670,recreational,active,3b11768a-6c18-4652-a0b8-27ea4055ce76,3db9c047-726d-4130-892f-e086d974710b,4bff7b8f-a2fb-47bc-a5ae-983f1c391b2f,2024-09-20T00:00:00Z,11.74,24,12,14343.23,usd,2023 Mazda Civic VIN SHUAZ8Z7ZLBEES56P
9f74016f-19a1-4dd4-9540-e0e66f274225,LCC00007671,mortgage,active,ddc982fa-48d6-4f8c-a75b-565aed2b4e49,e4d394ab-bba5-4ba8-b68e-50a0fb9d316e,f5ba92d7-a0fc-43d9-919f-9c7dfcf638fb,2020-10-31T00:00:00Z,7.11,18,180,214802.31,usd,Townhouse 908 Dawson Flat
d0a66cd6-7e61-443a-bc89-7ded048f61b6,LCC00007672,recreational,closed,a58a2f90-6421-4010-b0aa-4bebd2de13f8,b5abace6-305f-49cc-9ac5-ab6b485083d7,85d8e859-42ba-4366-9413-ede4b48e00b2,2021-09-09T00:00:00Z,9.78,26,48,37955.22,usd,2023 Toyota Escape VIN UNUZLG300936PK22J
c6300bc7-3e66-4be8-8682-502967821950,LCC00007673,home_equity,active,0a489f7b-84e5-4191-bfba-40be6084a288,c80adf7f-0213-47a6-a15a-cd7d39fd8324,ba3c5690-3338-4e06-9388-8d4fe94835a4,2021-10-31T00:00:00Z,8.99,8,180,111111.07,usd,Townhouse 7181 Perez Shoal Suite 888
1dbfa69f-538b-4256-a3d9-f466aec06bc2,LCC00007674,recreational,active,82228a76-8415-4818-b97d-ec90666528e1,20c29251-26af-4c0a-a963-25f801ee11e5,06daf6db-68d2-4c10-bfb0-a3bda919ad45,2020-08-02T00:00:00Z,9.39,7,48,24225.03,usd,2019 Mazda Silverado VIN TF8RWYG05ZF96NDA5
50aa6b1a-993b-4780-86a4-9c75dafcf9e6,LCC00007675,auto,active,78375bc7-e35c-4560-a14b-bbb43443a74c,ef2bca54-40c2-44ac-a4cb-5d30764ea16b,9145b27e-8476-481d-9cd7-7f35e14e4873,2024-02-29T00:00:00Z,7.37,16,60,39184.4,usd,2022 Mazda Camry VIN 07DJK30470T7N1TKD
69ea6089-2539-4389-9568-44d74e5887a4,LCC00007676,home_equity,active,fb08f14c-d0dc-4178-a61a-0a2e0051591a,3fd1af87-8f56-47a0-98d9-9fa1617034ee,0838b7ce-d3ce-47cf-ba46-704a7b938de6,2020-02-24T00:00:00Z,8.11,7,60,90162.98,usd,Primary residence 782 Chad Knolls
47d95135-2d42-4c84-a57c-2e409d482b1d,LCC00007677,auto,closed,74de7e0a-5c1b-4c71-ad3e-232bf076d7ef,0447b39b-00ed-4683-b506-a45838b05266,4c669bd9-d6f8-4e3c-9265-86750750bc43,2024-01-15T00:00:00Z,4.28,14,60,51393.08,usd,2021 Ford Civic VIN 8D5AM400WEUTB0GJN
afefb919-db6e-4f48-9528-b2659fbfed09,LCC00007678,mortgage,active,81ee0f04-8753-454e-b957-ee4f40476466,7dd35222-973f-4724-9119-21f719172b0f,b642f4d9-7933-41a1-b1d1-b45d9f28ed6e,2020-01-03T00:00:00Z,6.65,24,180,395014.91,usd,Primary residence 79575 Pamela Manor Suite 789
a9d1206c-4155-4d3b-83ae-336baf815aaa,LCC00007679,recreational,active,11dfd457-125b-40d2-b95d-f97a9752be70,611ef842-526d-441f-b083-345c07ed9f3e,16f6bd93-ea2f-4ed3-9909-a00a036fb8d4,2021-04-29T00:00:00Z,12.6,14,36,38365.92,usd,2022 Chevrolet Civic VIN KLLY3G511JR64A5ZX
77e874b0-9b88-4989-983c-f9ddd9821349,LCC00007680,personal,active,f3d6e947-0170-4dd1-9047-b542a7d4e403,88817ddd-e171-4037-b481-be1bd0adec10,6c86a0e1-5ab2-4098-811a-a1fe3f478f4c,2020-08-31T00:00:00Z,13.83,20,12,11547.13,usd,
72cd8c42-e5f5-42af-9611-560b2db88140,LCC00007681,recreational,active,7476856e-50ca-46f2-a070-b6b86dab69c1,efa61599-a15e-425e-9530-4f67faa53b02,9a5f223a-6b82-4722-9870-ea540b160a08,2022-07-02T00:00:00Z,13.57,16,12,34136.52,usd,2020 Chevrolet Camry VIN R6S96ZGYPP2PBE4YY
cfefc1d4-45eb-4991-8faa-fecb1a71aa65,LCC00007682,mortgage,active,739c7905-eefb-4165-8cf1-d46918ae415e,84746698-a08d-4ba0-a58e-c0574efc5e22,7ee369aa-5ce5-4808-9254-b7e9fa02c28c,2023-09-17T00:00:00Z,5.62,24,180,370205.38,usd,Condo unit 1086 Melton Meadows Suite 502
6e5f0501-0747-4cd5-978c-df2a07565440,LCC00007683,home_equity,active,726e8784-9236-4e6b-b4d6-347374162797,921c265d-172c-49c6-92e7-5d9ad0a2baad,37c15fe5-efcb-4beb-b959-54c11174fed3,2022-03-26T00:00:00Z,7.89,19,120,97850.35,usd,Single family residence 663 Butler Lodge
98ab037d-da83-46f0-b439-bcdad1038ac7,LCC00007684,auto,active,ccca0e93-26c1-486c-b458-b35f43ed6aef,18605d32-a0fc-4d8b-9bf9-9df2b6a8cd5b,25077feb-ad7c-4079-9b6c-84063e9e3145,2023-08-12T00:00:00Z,8.8,18,36,29589.93,usd,2023 Chevrolet CX-5 VIN E8YY8V9E3CA8070HY
611d0dc3-53fe-4f55-ad20-bd91ebda9ab2,LCC00007685,mortgage,active,8fc7d3f8-3b5f-49ac-9d5d-2a725eb7da14,c232dd10-5634-46ef-be6b-65a59e9f56c4,fbf15a05-f9e9-4b2d-8096-4864d740ea31,2023-07-24T00:00:00Z,6.98,26,360,226040.24,usd,Townhouse 4350 Brown Lights
8c0f8c11-8d4b-48d7-8723-e923a39da157,LCC00007686,recreational,active,51c89a9d-547b-43d0-87bd-66cc89299521,67e0db7d-6fc5-4d15-b4bf-0c5ed2849532,6a2f6c4d-a999-4e00-99a4-1d40617be394,2024-06-06T00:00:00Z,12.39,13,12,26296.14,usd,2024 Chevrolet Camry VIN N55SVZ9YSCSFWCZ9C
631d561c-1830-4aa8-8046-0db046f12564,LCC00007687,auto,active,267ba42d-7025-424b-8737-0f7f62dea638,a1007ce1-5672-4598-a873-69ebaf9e445c,cee1ef6e-b06a-4353-9ce3-491214728ce4,2021-06-01T00:00:00Z,8.48,24,48,38868.4,usd,2021 Chevrolet Silverado VIN 46TUECEGN719UGAH3
630ca44d-12b6-4e8b-b329-4d09eebf7e80,LCC00007688,mortgage,active,3718ce1f-ce8e-4ace-aab0-adb00c4ae159,a726b185-9a97-4fd2-a783-0fd2b952e7a4,f0d79952-d358-4d0c-bfec-0b1ed5a93cc0,2023-09-09T00:00:00Z,5.94,6,240,363051.16,usd,Single family residence 248 Rivera Walk
3027c3d7-2c90-483b-8258-1ea3d543e6cf,LCC00007689,mortgage,active,6bd146a3-5b17-4e2d-9fda-9635e8bc9175,892b86dd-624e-4286-a9d4-7e0981442d37,9c35a290-9034-44a7-8f27-b09a5b3256fc,2021-11-29T00:00:00Z,5.62,19,180,297831.91,usd,Townhouse 097 Fox Dam Suite 525
1ff4bc90-0586-4c3e-a813-6342380bb120,LCC00007690,home_equity,active,4d7266b2-65d8-4a6a-ab31-6b3b34bae1a5,f64f6527-7321-4c43-9eb0-be8d7c02b8ab,5780153f-f846-4490-9c9b-6fbf26d9037a,2022-10-16T00:00:00Z,7.57,14,120,49110.78,usd,Single family residence 0585 James Pass
cd3daa70-53e4-4507-8854-5716ff4fa2f4,LCC00007691,mortgage,active,31de1310-e592-4a26-a8f5-8645dfafde18,bb3109bd-1b92-4a60-a770-1420f69498ef,1177f6d8-396f-4469-b899-d5f44672337e,2022-07-25T00:00:00Z,6.4,22,240,282220.21,usd,Single family residence 281 Richard Crescent Apt. 493
1fea5f6b-56db-47d5-943e-f2d1027c4b38,LCC00007692,mortgage,active,6a1627d1-55ba-4596-9284-cac1e060a4a4,d88c6c80-7268-4272-b7e0-1013ab3ff72a,eae0d774-7cc1-4d0a-9d47-d8ac5201754a,2022-03-28T00:00:00Z,6.01,12,360,325389.31,usd,Townhouse 3814 Levy Skyway Suite 800
70827cbb-5f0c-4566-b365-c3a62a24d625,LCC00007693,auto,active,96faab10-95c8-46f9-a254-5e0844b0c30b,90f6e394-3020-450e-bcda-887d0f8c7b1a,89489956-e67d-49a2-a5ac-32b1f66ec7fb,2024-04-21T00:00:00Z,7.79,13,60,37096.15,usd,2019 Chevrolet Civic VIN L6J07KBFBRE4MUZT2
c4219476-3ad1-46b9-9068-792784debc36,LCC00007694,personal,active,74e4691f-6dba-4223-9b3f-a0ef5b867122,c9fe5f4b-b9e2-499a-9272-76544ccdd467,3115d42a-41fe-4693-89d2-6582694f1410,2023-07-06T00:00:00Z,11.47,5,12,34681.91,usd,
447627f6-7ba5-406a-b3f0-4d037d409687,LCC00007695,recreational,active,0f681bd0-93ad-41af-855a-403193ac1d07,c9ba4602-67f2-4afb-9e60-c30f834e8fa3,d34cd714-81e7-4ca6-b75f-f1b35a34a003,2020-11-18T00:00:00Z,12.59,24,12,38936.94,usd,2019 Ford Silverado VIN 7TV2C3MMV62B2G20V
4047d04c-b2fc-4a6f-b8ec-e353b338ae0a,LCC00007696,recreational,active,031a45ad-b501-49ff-a7a9-9f0c478f1141,5c4f43ca-3f39-407c-baa2-4879bdb7b54b,4bf03faa-234e-4861-b162-21d2a321f40a,2023-05-12T00:00:00Z,14.88,5,36,6778.49,usd,2024 Ford CX-5 VIN 9ZT22W2VLCRX8LSC4
c54d0c86-d76b-42d3-93b4-207c14cd062b,LCC00007697,auto,active,abe49cd5-01c3-4c0f-af25-2d1d23ac85cd,9691666b-e220-427e-9010-efa6dd85001e,fee28578-4ae4-4d05-ba6b-1e30be24dc71,2023-10-08T00:00:00Z,6.66,27,60,33953.6,usd,2021 Ford Camry VIN 4NN7XHS2RY5Z3C6XJ
ba0fcd02-d797-4011-8ba6-c8d550da8df0,LCC00007698,mortgage,active,39ee40ad-222f-4709-82b8-5b4063d6fcbf,a81b7a98-767a-4ca7-93d2-7797a77641d6,b27ccee2-cd6d-4dad-97d0-4a4858cf3d95,2024-08-10T00:00:00Z,6.58,12,240,236609.49,usd,Condo unit 82496 John Pass
d12939bb-449f-4fcf-bc24-207807d7437a,LCC00007699,mortgage,active,8796c427-f2a4-4dba-959e-20a9d2c4d47e,7d069a74-f728-422e-af4f-a2227735f4ff,e9b25c38-7636-43cf-8e2d-f77cd2b159ca,2023-06-27T00:00:00Z,6.21,26,240,156707.8,usd,Condo unit 6480 Pugh Corners Apt. 858
66461c36-449b-42c3-bba6-d56dda62f7e3,LCC00007700,personal,active,f0346d42-b461-41bd-aa71-1d7627ea2fdf,6f033257-da8b-42bf-8af5-79b47648255a,93958317-64f5-4ab2-ba56-6e47506e4266,2020-04-23T00:00:00Z,11.42,19,36,7170.21,usd,
a429f6a3-f2b2-4486-b255-15d42ffc861f,LCC00007701,mortgage,active,a3886046-9e8d-4239-9196-ed259677f7f1,60dd560c-769e-475d-9633-f1f12f4c3c79,46b9b169-594f-4545-9bb6-41edec909a24,2022-09-28T00:00:00Z,6.84,6,360,329261.9,usd,Single family residence 6698 Robert Isle
3f964bb7-41b4-468f-973e-c12b6e66b76f,LCC00007702,auto,active,1dc4a72a-c49a-489f-ab6f-65f81139b541,09b68b35-1829-493b-b43f-4a21f4be48c1,71ad1a62-84ad-4496-b9b4-da8551161e60,2022-10-25T00:00:00Z,6.93,6,60,35576.85,usd,2019 Toyota Silverado VIN 8TVDSKDWJ48XNDZ7C
46477e37-2bc0-42b1-a768-fc5b2e1f75f2,LCC00007703,home_equity,delinquent,737012fb-5e0b-4fd7-88ab-ba5848a8a313,ba4671ab-b8dd-4c8e-9f98-d0e97d8b93be,b8513dce-a797-4ffd-a99a-0b6204b784b3,2020-03-18T00:00:00Z,6.66,22,180,118961.41,usd,Townhouse 76969 Cindy Creek
a8e60ffb-dd79-436a-8cfe-2e5b98e126e4,LCC00007704,mortgage,active,ab4794ce-b363-4819-92d9-faf8121a03cd,3b24ad92-dcc5-4a26-94a8-33e6829729ac,63fec4c0-b9a0-4fd4-b74f-7c18af374c1e,2022-07-22T00:00:00Z,6.91,14,180,275739.02,usd,Condo unit 349 Connie Prairie Apt. 443
960d6268-bcba-4d89-b6b3-aaa5ee06b13c,LCC00007705,home_equity,active,a95188c2-3372-455e-9cc9-60196dd07c2e,edc3ccab-8afd-46f2-90c8-bcfd3312821e,eb287f2c-8807-4f08-b440-88c721292ae6,2021-12-18T00:00:00Z,8.91,1,120,87904.5,usd,Single family residence 651 Ho Orchard
9e050376-8d4f-4edc-a4bc-ea794d7d3713,LCC00007706,personal,active,ebba8c4e-dd81-4d0e-93ba-985591af9c25,b29293d5-9b94-4f9d-ba19-1a8e8a76354e,6aa4cfba-bf6f-4e6f-bb22-6bd075b9b02c,2022-06-12T00:00:00Z,13.99,13,24,35689.04,usd,
7a12a0fa-e990-45a4-a8de-e7291d172dad,LCC00007707,personal,active,a24732c9-0afd-46f6-a95d-03bf778faf51,aeb7e716-fcef-4125-817f-e7d9007d2b61,6d8fc34e-1e8d-4afe-ac3f-5ec2d909fed3,2022-09-22T00:00:00Z,13.12,20,48,28484.29,usd,
9de34e87-d05d-41a2-8a63-b69f0fd9f7e3,LCC00007708,personal,closed,3e913767-534c-455a-abf0-c0f37553d045,52f78cf2-f5a0-40c9-9c19-1b14f525868f,4128da17-dbd0-4e0f-8034-4579b3407d11,2021-01-06T00:00:00Z,10.77,25,48,8556.43,usd,
540cce30-e826-4f32-963f-dc8eff9bd05d,LCC00007709,recreational,active,ac04b04d-e0f6-4e41-9a1e-51c721333111,6ef0903b-f0da-4003-ac35-11fba00991ba,31ebe4d4-bee9-4184-a52b-4e0a4b69aa74,2024-09-08T00:00:00Z,14.9,5,36,22387.66,usd,2023 Toyota Civic VIN FVVB4LAUFNSX1ZUA1
6e0460ae-cc80-4659-a30f-5f6e70872e67,LCC00007710,auto,active,c0241646-610f-492b-bd23-1ad3234e6063,49a1b328-80b7-4c7a-bd77-3194cefc9c9e,ed5a8a01-7aaf-4275-a270-af64b36ce8aa,2024-07-03T00:00:00Z,8.86,16,36,39941.64,usd,2020 Toyota Escape VIN 2NLKCBX92B3PVLBS4
